person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
5609,Male,African-American,(F3),Felony Petit Theft,2,(F2),Poss Wep Conv Felon,,,,1,0
5611,Male,Other,(M1),Battery,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
5612,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5614,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,2,(M1),Trespass Other Struct/Convey,,(M1),Battery,1,1
5616,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5617,Male,Caucasian,(M1),Battery,,,,,,,0,0
5618,Male,Caucasian,(M1),Battery,,,,,,,0,0
5619,Female,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5620,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,3,(F3),Possession Burglary Tools,,,,1,0
5621,Male,Caucasian,(F3),Fail Sex Offend Report Bylaw,,,,,,,0,0
5622,Male,Caucasian,(F3),Agg Fleeing And Eluding,,,,,,,0,0
5623,Male,Caucasian,(M2),Petit Theft,1,(M1),Trespass Other Struct/Convey,,,,1,0
5624,Female,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
5625,Male,Caucasian,(M1),Battery,,,,,,,0,0
5626,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
5627,Male,African-American,(F3),Uttering a Forged Instrument,2,(F1),Aggravated Battery On 65/Older,,(F1),Aggravated Battery On 65/Older,1,1
5628,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5629,Male,Caucasian,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
5631,Male,Hispanic,(M1),Extradition/Defendants,,,,,,,0,0
5632,Female,Caucasian,(M1),arrest case no charge,1,(F3),Possession Of Heroin,,,,1,0
5633,Male,African-American,(M2),Tresspass Struct/Conveyance,,,,,,,0,0
5634,Male,Caucasian,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
5635,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
5636,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5637,Male,Other,(M1),Battery,,,,,,,0,0
5638,Male,Hispanic,(M1),Aggravated Battery / Pregnant,2,(M2),Permit Unauthorized Minor Drv,,,,1,0
5639,Male,Caucasian,(F3),Burglary Conveyance Unoccup,1,(M2),Reckless Driving,,,,1,0
5641,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5643,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,0
5644,Male,Hispanic,,,2,(F3),Resist Officer w/Violence,,(F3),Battery on Law Enforc Officer,1,1
5646,Male,African-American,(F3),Possession of Cocaine,1,(M2),Petit Theft,,(F3),Battery on Law Enforc Officer,1,1
5647,Female,African-American,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving License Suspended,,,,1,0
5648,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
5650,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5651,Male,Caucasian,(F2),Grand Theft of the 2nd Degree,,,,,,,0,0
5652,Female,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Poss Anti-Shoplifting Device,,,,1,0
5653,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5654,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5655,Female,Caucasian,(M1),Battery,,,,,,,0,0
5656,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
5657,Male,African-American,(F3),Grand Theft (Motor Vehicle),3,(F3),Tampering With Physical Evidence,,(M1),Battery,1,1
5658,Male,African-American,(F3),Resist Officer w/Violence,1,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
5659,Female,Caucasian,(M1),Battery,,,,,,,0,0
5660,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
5662,Male,African-American,(F3),Drivg While Lic Suspd/Revk/Can,,,,,,,0,0
5663,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
5664,Female,African-American,(F3),Failure To Return Hired Vehicle,,,,,,,0,0
5665,Female,Caucasian,(F2),arrest case no charge,,,,,,,0,0
5666,Male,Caucasian,(F3),Possession of Hydromorphone,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
5667,Male,Hispanic,(M1),Viol Pretrial Release Dom Viol,2,(M1),Battery,,(M2),Assault,1,1
5668,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5669,Male,African-American,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
5670,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F3),Burglary Conveyance Unoccup,,,,1,0
5671,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,2,(F3),Possession Of Alprazolam,,,,1,0
5672,Male,Other,(M1),Battery,,,,,,,0,0
5673,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M2),Driving License Suspended,,,,1,0
5674,Female,Hispanic,(M1),Battery,,,,,,,0,0
5676,Female,Caucasian,(MO3),Poss Of Controlled Substance,,,,,,,0,0
5677,Male,Caucasian,(F3),Corrupt Public Servant,2,(M2),Disorderly Intoxication,,(F3),Battery on Law Enforc Officer,1,1
5678,Male,African-American,(F1),Poss of Cocaine W/I/D/S 1000FT Park,2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery (Dom Strang),1,1
5679,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5680,Male,African-American,(M1),Battery,1,(M2),Disorderly Conduct,,,,1,0
5681,Male,African-American,(F3),Tampering With Physical Evidence,2,(F2),Deliver Cocaine,,(F1),Attempt Felony Murder,1,1
5682,Male,Caucasian,(M1),Battery,,,,,,,0,0
5684,Male,African-American,(F3),Deliver 3;4 Methylenediox,,,,,,,0,0
5685,Male,Hispanic,(M2),Operating W/O Valid License,,,,,,,0,0
5686,Female,Caucasian,(M1),Battery,,,,,,,0,0
5688,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5689,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
5693,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5694,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5695,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5696,Male,Caucasian,(M1),Battery,1,(M1),Viol Injunct Domestic Violence,,,,1,0
5697,Female,African-American,(M1),Battery,,,,,,,0,0
5698,Male,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
5699,Female,Hispanic,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5700,Female,Caucasian,(F3),Possession Of Alprazolam,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5702,Female,Caucasian,(M1),Battery,,,,,,,0,0
5704,Male,Caucasian,(M1),Battery,,,,,,,0,0
5705,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,0
5707,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5708,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5709,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5710,Male,African-American,(M1),Battery,,,,,,,0,0
5711,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,4,(F1),Take Copper Other Metal Intrf/Damg Utility,,,,1,0
5714,Male,African-American,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
5715,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
5716,Male,African-American,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,0
5717,Male,African-American,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
5722,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5724,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5726,Female,Caucasian,(M1),Driving Under The Influence,3,(M1),Driving Under The Influence,,,,1,0
5728,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
5729,Male,Caucasian,(M1),Battery,2,(F2),Robbery / No Weapon,,(F2),Robbery / No Weapon,1,1
5730,Female,African-American,(F3),Possession of Cocaine,1,(M1),Resist/Obstruct W/O Violence,,(F2),Aggrav Battery w/Deadly Weapon,1,1
5732,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5733,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
5734,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
5735,Male,African-American,(F3),Contradict Statement,1,(M2),Driving License Suspended,,,,1,0
5736,Female,Caucasian,(M1),Battery,,,,,,,0,0
5737,Male,Caucasian,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
5739,Female,African-American,(F3),Poss Pyrrolidinovalerophenone,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5740,Male,African-American,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
5742,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5743,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5744,Female,African-American,(M1),Driving Under The Influence,,,,,,,0,0
5745,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5746,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
5747,Female,Caucasian,(M1),Battery,,,,,,,0,0
5748,Male,African-American,(F2),Aggravated Battery / Pregnant,6,(F3),Grand Theft in the 3rd Degree,,,,1,0
5749,Male,Asian,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5750,Male,African-American,(F3),Possession of Cocaine,1,(F2),Aggravated Battery / Pregnant,,(F2),Aggravated Battery / Pregnant,1,1
5752,Male,African-American,(F1),Burgl Dwel/Struct/Convey Armed,,,,,,,0,0
5753,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5754,Male,African-American,(F3),Possession Of Alprazolam,6,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
5755,Male,Caucasian,(F3),Stalking (Aggravated),,,,,,,0,0
5756,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5757,Male,African-American,(M1),Battery,,,,,,,0,0
5758,Female,African-American,(M2),Driving License Suspended,,,,,,,0,0
5759,Male,African-American,(F3),Stalking (Aggravated),,,,,,,0,0
5760,Male,Caucasian,(M1),DUI Blood Alcohol Above 0.20,,,,,,,0,0
5761,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5762,Female,Caucasian,(M1),DUI Property Damage/Injury,1,(M2),Driving License Suspended,,,,1,0
5763,Male,Hispanic,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
5764,Male,African-American,(F1),Aggravated Manslaughter Child,,,,,,,0,0
5765,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5766,Female,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
5768,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
5770,Female,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5771,Male,African-American,(F2),Burglary Dwelling Occupied,,,,,,,0,0
5772,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,3,(F3),Tampering With Physical Evidence,,,,1,0
5773,Male,African-American,(F3),Poss Contr Subst W/o Prescript,,,,,,,0,0
5774,Male,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
5775,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
5776,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5777,Male,Hispanic,(M1),Felony Battery (Dom Strang),,,,,,,0,0
5778,Female,Hispanic,(M1),Battery,2,(M1),Battery,,(M1),Aggravated Assault W/Dead Weap,1,1
5779,Female,African-American,(M1),Battery,2,(M2),Trespass Struct/Conveyance,,(M2),Assault,1,1
5780,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5781,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5782,Female,Hispanic,(F3),Poss Alprazolam W/int Sell/Del,2,(F3),Possession Of Heroin,,,,1,0
5783,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5784,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
5785,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5786,Female,African-American,(M1),Battery,,,,,,,0,0
5787,Male,Caucasian,(M1),Battery,,,,,,,0,0
5788,Male,Other,(F3),arrest case no charge,,,,,,,0,0
5789,Female,Hispanic,(M1),Battery,,,,,,,0,0
5790,Male,Other,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5792,Male,Caucasian,(M2),Assault,1,(M2),Oper Motorcycle W/O Valid DL,,,,1,0
5793,Female,African-American,(F3),Possession of Cocaine,1,(M2),Trespass Struct/Conveyance,,(F3),Aggravated Assault W/Dead Weap,1,1
5795,Female,Caucasian,(M1),Battery,,,,,,,0,0
5796,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
5798,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5799,Male,Hispanic,(M1),Battery,2,(F3),Felony Battery w/Prior Convict,,(M1),Battery,1,1
5800,Male,African-American,(M2),Petit Theft,,,,,,,0,0
5801,Male,Caucasian,(F3),Possession of Cocaine,1,(F3),Possession of Cocaine,,,,1,0
5803,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5804,Male,African-American,(F3),Grand Theft (Motor Vehicle),7,(F3),Fraudulent Use Credit Card,,,,1,0
5806,Male,Caucasian,(F3),Possession Burglary Tools,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
5807,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
5808,Male,African-American,(F3),Felony Petit Theft,4,(M2),Trespass Struct/Conveyance,,,,1,0
5809,Male,African-American,(M2),arrest case no charge,2,(F2),S/M/D/P/W/Int 1000 Sch/Child C,,,,1,0
5810,Male,African-American,(M2),Driving License Suspended,1,(M1),Battery,,(M1),Battery,1,1
5811,Male,African-American,(F3),Grand Theft in the 3rd Degree,4,(F3),Possession of Cocaine,,,,1,0
5812,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5813,Male,African-American,(F3),Possession Of Heroin,3,(F2),Poss Wep Conv Felon,,,,1,0
5814,Male,Caucasian,(M2),Petit Theft,2,(F2),Agg Battery Grt/Bod/Harm,,(F2),Agg Battery Grt/Bod/Harm,1,1
5816,Male,African-American,(F3),Aggravated Assault W/dead Weap,3,(F3),Uttering a Forged Instrument,,,,1,0
5817,Male,Caucasian,(M1),Viol Injunct Domestic Violence,1,(M2),Defrauding Innkeeper,,,,1,0
5818,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5821,Male,Caucasian,(M1),Battery,,,,,,,0,0
5822,Female,Caucasian,(M1),Battery,,,,,,,0,0
5823,Female,African-American,(M2),arrest case no charge,,,,,,,0,0
5827,Male,African-American,(M1),Battery,2,(M1),Possess Drug Paraphernalia,,,,1,0
5828,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
5829,Male,African-American,(M2),Driving Under The Influence,,,,,,,0,0
5830,Male,Caucasian,(F7),Burglary Conveyance Armed,,,,,,,0,0
5831,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5832,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5833,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
5837,Female,Caucasian,(M1),Battery,,,,,,,0,0
5838,Male,Caucasian,(M1),Driving Under The Influence,1,(M1),Driving Under The Influence,,,,1,0
5839,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5841,Male,Caucasian,(M2),Poss Drugs W/O A Prescription,,,,,,,0,0
5842,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,1,(M2),Driving License Suspended,,,,1,0
5843,Female,Hispanic,(F3),arrest case no charge,,,,,,,0,0
5844,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5845,Male,African-American,(M1),Theft/To Deprive,,,,,,,0,0
5847,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5849,Male,African-American,(M1),Battery,,,,,,,0,0
5850,Female,Caucasian,(M2),Unlaw Lic Use/Disply Of Others,1,(M2),Driving License Suspended,,,,1,0
5851,Male,Caucasian,(F3),Felony Battery (Dom Strang),2,(M1),DUI Property Damage/Injury,,,,1,0
5852,Female,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5853,Male,African-American,(F2),Aggravated Battery / Pregnant,1,(M1),Viol Injunct Domestic Violence,,,,1,0
5854,Male,African-American,(MO3),arrest case no charge,,,,,,,0,0
5855,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5856,Male,African-American,(F3),Driving While License Revoked,5,(F3),Tampering With Physical Evidence,,,,1,0
5857,Male,African-American,(F3),Possession of Codeine,,,,,,,0,0
5858,Male,Caucasian,(M1),Battery,,,,,,,0,0
5859,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
5860,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
5861,Female,Caucasian,(F3),Possession of Cocaine,3,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,1,0
5863,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Fraudulent Use of Credit Card,,,,1,0
5864,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
5865,Male,African-American,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
5866,Male,Other,(F3),Agg Fleeing and Eluding,,,,,,,0,0
5867,Male,Other,(M1),Battery,,,,,,,0,0
5868,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5869,Male,Caucasian,(F3),Possession of Cannabis,1,(F3),Possession of Cannabis,,,,1,0
5870,Male,Caucasian,(M1),Battery,,,,,,,0,0
5871,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5872,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5873,Male,African-American,(F3),Possession of Cocaine,6,(F7),Burglary Structure Assault/Batt,,(F3),Attempted Robbery  No Weapon,1,1
5874,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5875,Male,African-American,(M2),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5876,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5877,Male,African-American,(F3),Driving While License Revoked,1,(F3),,,,,1,0
5878,Female,Other,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
5879,Female,Caucasian,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
5880,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5881,Male,African-American,(F2),Del 3;4 Methylenedioxymethcath,,,,,,,0,0
5882,Male,African-American,(F3),Possession Of Methamphetamine,2,(F3),Possession Of Methamphetamine,,,,1,0
5885,Male,Caucasian,(F2),arrest case no charge,2,(F3),Uttering a Forged Instrument,,,,1,0
5886,Male,Caucasian,(M1),Battery,,,,,,,0,0
5887,Male,African-American,(F3),Driving While License Revoked,1,(M2),Petit Theft,,,,1,0
5890,Male,African-American,(M1),Battery,1,(M2),Retail/Farm/Fare/Theft,,,,1,0
5891,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5892,Female,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
5895,Male,Caucasian,(F3),Possession Of Amphetamine,,,,,,,0,0
5896,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
5897,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5898,Male,Caucasian,(M1),Battery,,,,,,,0,0
5899,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5900,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5901,Male,Hispanic,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,(F3),Stalking (Aggravated),1,1
5902,Male,African-American,(F3),Burglary Conveyance Unoccup,3,(F3),Possession of Cocaine,,,,1,0
5904,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M1),Petit Theft $100- $300,,,,1,0
5905,Male,Caucasian,(F3),Burglary Structure Unoccup,2,(F3),Introduce Contraband Into Jail,,,,1,0
5906,Female,African-American,(M1),Battery on Law Enforc Officer,,,,,,,0,0
5908,Male,Caucasian,(M2),Discharge Firearm From Vehicle,1,(F3),Possession of Cocaine,,,,1,0
5909,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5910,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
5911,Male,African-American,(M1),Battery,,,,,,,0,0
5912,Male,Hispanic,(F2),arrest case no charge,,,,,,,0,0
5915,Male,Caucasian,(F3),Possession Of Alprazolam,1,(M2),Petit Theft,,,,1,0
5916,Male,African-American,(M2),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5917,Male,African-American,(M1),DUI Blood Alcohol Above 0.20,1,(F1),Home Invasion Robbery,,(F1),Home Invasion Robbery,1,1
5918,Male,African-American,(M1),arrest case no charge,4,(M1),Resist/Obstruct W/O Violence,,(M1),Battery,1,1
5921,Male,Caucasian,(M1),Viol Prot Injunc Repeat Viol,1,(MO3),Trespass,,,,1,0
5922,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
5923,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5924,Male,African-American,(M1),Resist/Obstruct W/O Violence,1,(F3),Battery on Law Enforc Officer,,(F3),Battery on Law Enforc Officer,1,1
5925,Male,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,0
5926,Male,African-American,(M2),Poss Of RX Without RX,,,,,,,0,0
5927,Male,African-American,(F3),Possession Of Alprazolam,,,,,,,0,0
5928,Male,Caucasian,(F2),Lewd or Lascivious Molestation,,,,,,,0,0
5929,Male,Caucasian,(F3),Agg Assault W/int Com Fel Dome,1,(M2),Driving License Suspended,,,,1,0
5930,Female,Caucasian,(F3),Poss Pyrrolidinovalerophenone,2,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
5933,Male,African-American,(F3),Aggravated Assault W/Dead Weap,1,(MO3),Trespass,,,,1,0
5934,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M1),Petit Theft $100- $300,,,,1,0
5935,Male,African-American,(F3),Burglary Conveyance Unoccup,2,(M2),Petit Theft,,,,1,0
5937,Male,African-American,(M1),Battery,2,(F1),Robbery W/Firearm,,(F3),Aggravated Assault w/Firearm,1,1
5938,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
5939,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
5940,Male,Hispanic,(F3),Tampering With Physical Evidence,,,,,,,0,0
5941,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5942,Male,Caucasian,(F3),Poss Pyrrolidinovalerophenone,1,(F3),Possession Of Alprazolam,,,,1,0
5944,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5947,Male,Caucasian,(M2),arrest case no charge,,,,,,,0,0
5948,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
5949,Female,Caucasian,(M2),DUI Property Damage,,,,,,,0,0
5951,Female,Hispanic,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
5952,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
5953,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
5954,Male,Hispanic,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
5955,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
5956,Male,Caucasian,(M1),Battery,,,,,,,0,0
5957,Male,Other,(F3),Aggravated Assault W/Dead Weap,1,(M1),Battery,,(M1),Battery,1,1
5960,Male,Caucasian,(M1),Battery,,,,,,,0,0
5961,Male,Hispanic,(M1),Battery,,,,,,,0,0
5962,Male,Hispanic,(F2),arrest case no charge,,,,,,,0,0
5963,Male,Caucasian,(F2),arrest case no charge,2,(F3),False Ownership Info/Pawn Item,,,,1,0
5965,Female,Caucasian,(M1),arrest case no charge,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
5967,Female,African-American,(F3),Possession of Cocaine,2,(F3),Possession of Cocaine,,(F3),Felony Battery w/Prior Convict,1,1
5968,Male,Caucasian,(F3),Possession of Cocaine,3,(M1),Trespass Other Struct/Convey,,,,1,0
5969,Male,Caucasian,(M1),Carrying A Concealed Weapon,2,(M1),Possess Drug Paraphernalia,,,,1,0
5972,Female,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5974,Male,African-American,(F2),Burglary Dwelling Occupied,,,,,,,0,0
5975,Male,Caucasian,(F2),Dealing in Stolen Property,,,,,,,0,0
5977,Male,African-American,(F3),Burglary Conveyance Unoccup,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
5978,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5979,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
5980,Female,Caucasian,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
5981,Female,Caucasian,(M1),Battery,2,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,1,0
5984,Male,African-American,(M1),Battery,,,,,,,0,0
5987,Male,Caucasian,(F3),Driving While License Revoked,2,(M2),Fail Register Vehicle,,,,1,0
5988,Female,Caucasian,(M1),Battery,,,,,,,0,0
5989,Female,Caucasian,(M1),Battery,,,,,,,0,0
5990,Male,Hispanic,(F1),arrest case no charge,3,(F3),Resist Officer w/Violence,,(F3),Battery on Law Enforc Officer,1,1
5991,Male,Other,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
5992,Male,African-American,(M1),Battery,,,,,,,0,0
5993,Male,Caucasian,(M1),Battery,,,,,,,0,0
5995,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5997,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5999,Male,Hispanic,(F3),Possession Of Alprazolam,,,,,,,0,0
6000,Female,African-American,(F3),Possession Burglary Tools,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6001,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,1
6002,Female,African-American,(M1),Petit Theft $100- $300,,,,,,,0,0
6004,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6006,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
6007,Male,Hispanic,(F2),arrest case no charge,,,,,,,0,0
6008,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
6009,Male,African-American,(M1),Felony Battery,,,,,,,0,0
6010,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
6011,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6013,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
6014,Male,Caucasian,(F3),arrest case no charge,4,(M2),Prowling/Loitering,,,,1,0
6015,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6016,Male,African-American,(F3),Possession Of Amphetamine,,,,,,,0,0
6019,Male,Caucasian,(F3),Attempted Burg/Convey/Unocc,2,(F3),Grand Theft In The 3Rd Degree,,,,1,0
6020,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
