person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
6458,Female,Hispanic,(M2),Burglary Structure Unoccup,,,,,,,0,0
6483,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6511,Male,African-American,(M1),Battery,1,(M1),Extradition/Defendants,,,,1,0
6534,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
6546,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6549,Male,African-American,(M1),Battery,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
6556,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6573,Male,Other,(F3),Felony Battery,1,(M1),Battery,,(M1),Battery,1,1
6579,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
6584,Male,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
6669,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6682,Male,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
6683,Female,African-American,(M2),PL/Unlaw Use Credit Card,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
6688,Male,Caucasian,(F3),Possession of LSD,,,,,,,0,0
6699,Female,Caucasian,(M1),Battery,,,,,,,0,0
6725,Male,Hispanic,(M2),Posses/Disply Susp/Revk/Frd DL,,,,,,,0,0
6735,Female,Hispanic,(M1),Battery,,,,,,,0,0
6760,Male,African-American,(F3),Tamper With Witness,,,,,,,0,0
6762,Male,Caucasian,,,1,(M2),Petit Theft,,,,1,0
6769,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6806,Female,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
6807,Male,African-American,(F2),Felon in Pos of Firearm or Amm,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
6809,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
6829,Male,African-American,,,1,(MO3),Disorderly Conduct,,,,1,0
6831,Female,Caucasian,(MO3),arrest case no charge,4,(F2),Poss of Firearm by Convic Felo,,,,1,0
6846,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,,,1,0
6865,Male,Caucasian,(MO3),Trespass,,,,,,,0,0
6868,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6878,Male,Caucasian,(F3),Burglary Conveyance Unoccup,1,(F3),Burglary Conveyance Unoccup,,,,1,0
6883,Female,Caucasian,(M2),Petit Theft,,,,,,,0,0
6891,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
6907,Male,African-American,(M1),Battery,,,,,,,0,0
6932,Male,Caucasian,(F3),Burglary Conveyance Unoccup,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
6959,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
6960,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
6969,Male,Other,(F1),arrest case no charge,,,,,,,0,0
6970,Male,Caucasian,(F3),Tampering With Physical Evidence,,,,,,,0,0
6981,Male,Caucasian,(F3),Resist Officer w/Violence,1,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
6995,Male,African-American,(M1),Battery,,,,,,,0,0
6997,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M2),Driving License Suspended,,,,1,0
7004,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,0
7015,Male,Caucasian,(F3),Poss Unlaw Issue Id,,,,,,,0,0
7016,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
7022,Male,African-American,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,0
7029,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M1),Possess Cannabis/20 Grams Or Less,,(M1),Battery,1,1
7037,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,3,(F3),Grand Theft (Motor Vehicle),,(F3),Battery on Law Enforc Officer,1,1
7039,Female,Caucasian,(F3),Leaving the Scene of Accident,2,(F3),Possession Of Heroin,,,,1,0
7046,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7054,Male,Caucasian,(M1),Battery,,,,,,,0,0
7066,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7075,Male,African-American,(F3),Forge Counterfeit Credit Card,,,,,,,0,0
7118,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7133,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
7140,Female,African-American,,,1,(M2),Disorderly Intoxication,,,,1,0
7143,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
7145,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,1,(M1),Battery,,(M1),Battery,1,1
7171,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
7180,Male,Hispanic,(M1),Burglary Structure Unoccup,,,,,,,0,0
7195,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7216,Male,African-American,(F3),Felony Battery w/Prior Convict,3,(M1),Resist/Obstruct W/O Violence,,(F3),Felony Battery w/Prior Convict,1,1
7220,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
7228,Male,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,1,(M2),Fail Register Vehicle,,,,1,0
7230,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7231,Male,African-American,(M1),Battery,,,,,,,0,0
7237,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
7245,Male,African-American,(M1),Battery,1,(F2),Burglary Unoccupied Dwelling,,(M1),Battery,1,1
7247,Female,African-American,(F2),Burglary Conveyance Occupied,2,(F3),Uttering a Forged Instrument,,,,1,0
7274,Male,African-American,(M1),Battery,,,,,,,0,0
7278,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
7353,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
7357,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7362,Female,African-American,(M2),Petit Theft,1,(M1),Petit Theft $100- $300,,,,1,0
7365,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7367,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,0
7374,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7408,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7411,Male,African-American,(M2),Aggravated Assault W/dead Weap,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7420,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,3,(M1),Resist/Obstruct W/O Violence,,(F2),Agg Fleeing/Eluding High Speed,1,1
7427,Male,African-American,(M2),Criminal Mischief Damage <$200,1,(M1),,,,,1,0
7444,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M2),Driving License Suspended,,,,1,0
7449,Male,African-American,(F2),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7464,Male,African-American,(F3),Attempted Robbery  No Weapon,1,(M2),Petit Theft,,,,1,0
7469,Male,African-American,(F3),arrest case no charge,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
7472,Male,Caucasian,(M1),Battery,,,,,,,0,0
7500,Female,African-American,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
7503,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7533,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
7536,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
7545,Male,Caucasian,(F3),Purchase Cannabis,,,,,,,0,0
7553,Female,Other,(M2),Disorderly Conduct,,,,,,,0,0
7562,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
7563,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
7568,Female,African-American,(M2),Operating W/O Valid License,1,(M2),Driving License Suspended,,,,1,0
7578,Female,African-American,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
7580,Female,Caucasian,(F3),arrest case no charge,1,(F3),Possession of Methadone,,,,1,0
7589,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(F3),Possession Burglary Tools,,,,1,0
7590,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7597,Male,Other,(M1),Battery,,,,,,,0,0
7626,Female,Caucasian,(M1),Battery,,,,,,,0,0
7634,Male,African-American,(F2),Crim Use of Personal ID Info,,,,,,,0,0
7636,Female,African-American,(M2),Fail To Obey Police Officer,,,,,,,0,0
7638,Male,Hispanic,(M1),Viol Injunct Domestic Violence,1,(M1),Viol Prot Injunc Repeat Viol,,,,1,0
7643,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
7647,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
7650,Male,Caucasian,(F3),Felony Battery (Dom Strang),3,(M2),Reckless Driving,,(F3),Agg Fleeing and Eluding,1,1
7657,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
7674,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Battery,,(M1),Battery,1,1
7682,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7684,Female,African-American,(M1),Battery,,,,,,,0,0
7693,Male,African-American,(F3),Principal In The First Degree,2,(F3),Grand Theft in the 3rd Degree,,(M1),Battery,1,1
7698,Male,African-American,(F3),Aggravated Assault w/Firearm,4,(M1),Resist/Obstruct W/O Violence,,(F2),Aggravated Battery / Pregnant,1,1
7709,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7717,Male,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
7720,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,(F3),Felony Battery (Dom Strang),1,1
7723,Male,Hispanic,(F2),Burglary Conveyance Occupied,,,,,,,0,0
7733,Male,African-American,(M1),Viol Pretrial Release Dom Viol,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
7735,Female,Caucasian,(M1),Battery,,,,,,,0,0
7753,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
7779,Male,Caucasian,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
7800,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7811,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
7820,Male,African-American,(M1),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
7821,Male,Caucasian,(F3),Possession Of Fentanyl,,,,,,,0,0
7827,Female,African-American,(M1),Battery,,,,,,,0,0
7830,Female,African-American,(F2),Aggravated Battery / Pregnant,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
7834,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
7842,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
7859,Male,Other,(F3),Felony Petit Theft,1,(M2),Driving License Suspended,,(F2),Robbery / No Weapon,1,1
7864,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7872,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7879,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7888,Male,Caucasian,(M1),Battery,,,,,,,0,0
7898,Male,African-American,(F3),Trespassing/Construction Site,,,,,,,0,0
7901,Male,Caucasian,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Felony Battery w/Prior Convict,1,1
7923,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,1,(M1),Battery,,(M1),Battery,1,1
7925,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
7944,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
7963,Male,Hispanic,(M1),Battery,,,,,,,0,0
7978,Male,Caucasian,(F3),Possession of Ethylone,,,,,,,0,0
7979,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
7981,Male,Caucasian,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
7992,Male,Caucasian,(F3),Driving While License Revoked,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7994,Male,Hispanic,(F3),Possession of Morphine,2,(M1),Opert With Susp DL 2nd Offens,,,,1,0
7998,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8008,Male,African-American,(M2),Fail Register Vehicle,,,,,,,0,0
8019,Female,Caucasian,(F3),Del Cannabis For Consideration,,,,,,,0,0
8025,Male,African-American,(M1),Battery,,,,,,,0,0
8055,Male,Caucasian,(M1),Battery,,,,,,,0,0
8056,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
8059,Male,Caucasian,(M2),Driving License Suspended,2,(F2),,,,,1,0
8068,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
8071,Male,Caucasian,(M1),Battery,,,,,,,0,0
8083,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8090,Male,Caucasian,(F3),arrest case no charge,3,(F3),Possession Of Methamphetamine,,,,1,0
8091,Male,African-American,(F3),Driving While License Revoked,2,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
8106,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Resist Merchant W Or W/O Viol,,,,1,0
8107,Female,Caucasian,(M2),Leaving Acc/Unattended Veh,,,,,,,0,0
8119,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Burglary Tools,,,,1,0
8124,Female,Caucasian,(F3),Possession of Ethylone,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
8152,Male,Hispanic,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
8169,Male,African-American,(MO3),arrest case no charge,,,,,,,0,0
8189,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
8195,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
8196,Male,Caucasian,(F3),Possession of Cocaine,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
8204,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
8205,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,1,(M2),Petit Theft,,,,1,0
8220,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
8224,Male,Hispanic,(F3),Aggravated Assault W/o Firearm,,,,,,,0,0
8235,Male,African-American,(F2),Strong Armed  Robbery,1,(F2),Burglary Unoccupied Dwelling,,,,1,0
8240,Female,African-American,(M1),Battery,,,,,,,0,0
8242,Male,Hispanic,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
8246,Male,African-American,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,0
8256,Male,African-American,(F3),Driving While License Revoked,3,(M2),Susp Drivers Lic 1st Offense,,,,1,0
8265,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
8310,Male,Caucasian,(M2),Agg Fleeing and Eluding,,,,,,,0,0
8341,Male,Caucasian,(M2),Battery,,,,,,,0,0
8343,Male,Hispanic,(F3),Possession of Cannabis,4,(M1),Opert With Susp DL 2nd Offens,,(F3),Aggravated Assault W/Dead Weap,1,1
8378,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,2,(M2),Disorderly Conduct,,,,1,0
8379,Male,Asian,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
8401,Male,Caucasian,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
8406,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
8413,Male,African-American,(F2),Dealing in Stolen Property,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
8422,Female,Caucasian,(F3),Burglary Structure Unoccup,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
8436,Male,Other,(F3),Attempted Burg/Convey/Unocc,1,(F3),Grand Theft (Motor Vehicle),,,,1,0
8439,Male,Hispanic,(M2),Driving Under The Influence,,,,,,,0,0
8440,Male,Caucasian,(F3),Carrying Concealed Firearm,,,,,,,0,0
8441,Male,Caucasian,(F3),Possession Of Amphetamine,,,,,,,0,0
8442,Male,Other,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
8447,Male,Other,(F3),Deliver Cannabis,5,(M2),Susp Drivers Lic 1st Offense,,(F2),Agg Fleeing/Eluding High Speed,1,1
8459,Male,Caucasian,(F3),Possession Of Oxymorphone,,,,,,,0,0
8464,Female,Caucasian,(M1),Battery,,,,,,,0,0
8467,Male,African-American,(M1),Battery,1,(M2),Fail Register Vehicle,,,,1,0
8469,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Viol Injunct Domestic Violence,,,,1,0
8476,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
8478,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
8492,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,3,(F2),Procure Person Und 18/Prostitu,,,,1,0
8503,Male,African-American,(M1),Battery,,,,,,,0,0
8513,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
8514,Female,Caucasian,(M1),Battery,1,(F2),Aggravated Battery,,(F2),Aggravated Battery,1,1
8516,Male,Other,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
8530,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
8535,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M2),Driving License Suspended,,,,1,0
8539,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
8545,Female,Hispanic,(M1),Battery,,,,,,,0,0
8582,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
8603,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8605,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8609,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8620,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
8627,Male,African-American,(M1),Battery,,,,,,,0,0
8635,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
8641,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
8649,Male,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Hydromorphone,,,,1,0
8651,Male,African-American,(M2),Criminal Mischief Damage <$200,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
8670,Female,Caucasian,(M2),Assault,,,,,,,0,0
8675,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
8689,Male,Caucasian,(M1),Battery,,,,,,,0,0
8690,Male,African-American,(M1),Battery,,,,,,,0,0
8744,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(M1),Unlaw Use False Name/Identity,,,,1,0
8745,Female,Caucasian,(M2),Assault,2,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
8755,Male,Hispanic,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
8766,Male,Caucasian,(F3),Obtain Control Substance By Fraud,,,,,,,0,0
8770,Male,Asian,(M1),Battery,,,,,,,0,0
8775,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8791,Female,Caucasian,(M1),Battery,,,,,,,0,0
8804,Male,Hispanic,(F2),Dealing in Stolen Property,,,,,,,0,0
8809,Female,Hispanic,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
8811,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
8812,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
8825,Male,African-American,(F1),Traff In Cocaine <400g>150 Kil,,,,,,,0,0
8837,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
8854,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8857,Male,Caucasian,(M1),Battery,,,,,,,0,0
8859,Female,African-American,(F2),Aggravated Battery (Firearm),2,(F3),Burglary Conveyance Unoccup,,(M1),Battery,1,1
8861,Male,African-American,(M1),Possession of Cocaine,,,,,,,0,0
8867,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
8868,Female,African-American,(M1),Battery,,,,,,,0,0
8881,Male,African-American,(F3),Possession of Cocaine,3,(MO3),Resisting W/O Violence,,(MO3),Battery Spouse Or Girlfriend,1,1
8889,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
8893,Male,African-American,(M1),Battery,,,,,,,0,0
8897,Male,African-American,(F1),Robbery / Weapon,,,,,,,0,0
8902,Male,Other,(M1),Possess Cannabis/20 Grams Or Less,1,(M2),Interfere With K9/Horses Duties,,,,1,0
8903,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
8915,Male,African-American,(F3),Forge Counterfeit Credit Card,,,,,,,0,0
8924,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Stalking (Aggravated),,(F3),Agg Assault W/int Com Fel Dome,1,1
8930,Male,African-American,(M1),Criminal Mischief>$200<$1000,1,(M2),Driving License Suspended,,,,1,0
8940,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8948,Male,Other,(M1),Battery,,,,,,,0,0
8963,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,0
8975,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
8987,Female,African-American,(M1),Battery,,,,,,,0,0
8990,Male,Other,(M1),Battery,,,,,,,0,0
8993,Male,African-American,(F3),Organized Fraud,,,,,,,0,0
8996,Male,African-American,(F3),Fleeing or Eluding a LEO,,,,,,,0,0
9001,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
9017,Male,Hispanic,(F3),Burglary Conveyance Unoccup,3,(F2),Grand Theft of the 2nd Degree,,,,1,0
9025,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
9026,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
9028,Male,African-American,(M1),Battery,,,,,,,0,0
9046,Male,Caucasian,(M1),Battery,,,,,,,0,0
9064,Male,African-American,(F3),arrest case no charge,3,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
9078,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,0
9082,Male,African-American,(F3),Uttering Forged Bills,,,,,,,0,0
9097,Male,African-American,(F3),Uttering a Forged Instrument,1,(M2),Operating W/O Valid License,,,,1,0
9121,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
9135,Female,Hispanic,(M1),Battery,,,,,,,0,0
9137,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
9145,Male,African-American,(M2),Driving License Suspended,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
9174,Female,Caucasian,(F3),Fraudulent Use of Credit Card,1,(M2),Operating W/O Valid License,,,,1,0
9176,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
9196,Male,Caucasian,(F3),Possession Of Methamphetamine,5,(F2),Sell/Man/Del/Pos/W/Int Methado,,,,1,0
9200,Male,Other,(F3),arrest case no charge,,,,,,,0,0
9201,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,3,(M2),Susp Drivers Lic 1st Offense,,,,1,0
9209,Male,African-American,(F3),Grand Theft Firearm,1,(M2),Operating W/O Valid License,,,,1,0
9211,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
9218,Male,African-American,(F1),Poss/Sel/Del Cocaine 1000FT Chur,,,,,,,0,0
9220,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
9231,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9268,Male,Caucasian,(F3),False Ownership Info/Pawn Item,1,(M2),Driving License Suspended,,,,1,0
9276,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
9291,Male,Hispanic,(M1),Battery,,,,,,,0,0
9298,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
9313,Male,Caucasian,(F3),Sexual Performance by a Child,,,,,,,0,0
9317,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
9325,Male,Hispanic,(F3),Possession of Cocaine,4,(F3),Tampering With Physical Evidence,,,,1,0
9335,Male,African-American,(F3),Possession of Cocaine,2,(F3),Possession of Cocaine,,,,1,0
9344,Male,African-American,(F3),Possession of Cocaine,2,(M1),Misuse Of 911 Or E911 System,,,,1,0
9350,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
9352,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
9359,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
9387,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,0
9415,Male,Caucasian,(F3),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
9416,Male,African-American,(F3),arrest case no charge,1,(M2),Fail Register Vehicle,,,,1,0
9429,Male,Hispanic,(F7),arrest case no charge,3,(M1),Viol Injunct Domestic Violence,,,,1,0
9451,Male,African-American,(F3),Battery on a Person Over 65,1,(M2),Petit Theft,,,,1,0
9454,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
9456,Male,African-American,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,0
9466,Male,African-American,(M1),Battery,,,,,,,0,0
9470,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
9476,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
9484,Female,Caucasian,(M1),Battery,,,,,,,0,0
9510,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9516,Male,African-American,(F2),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
9517,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
9520,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,0
9526,Female,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Cannabis,,,,1,0
9529,Male,African-American,(F3),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,(F3),Child Abuse,1,1
9549,Male,African-American,(M1),Battery,,,,,,,0,0
9552,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
9569,Male,Caucasian,(M1),Battery,,,,,,,0,0
9570,Male,African-American,(F3),Burglary Conveyance Unoccup,3,(M2),Trespass Struct/Conveyance,,,,1,0
9578,Male,African-American,(M1),Aggravated Battery,,,,,,,0,0
9606,Female,Caucasian,(F3),Possession Of Alprazolam,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
9612,Male,Caucasian,(M1),Driving Under The Influence,1,(M2),Driving License Suspended,,,,1,0
9624,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
9650,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
9665,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
9673,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
9678,Male,Caucasian,(M1),Battery,,,,,,,0,0
9680,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
9700,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
9707,Female,Other,(F3),Possession of Cocaine,1,(M1),,,,,1,0
9711,Male,Caucasian,(M1),Battery,,,,,,,0,0
9722,Male,Caucasian,(F3),arrest case no charge,1,(F3),Burglary Conveyance Unoccup,,,,1,0
9726,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
9750,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
9757,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
9774,Male,Caucasian,(M1),Battery,1,(M2),Operating W/O Valid License,,,,1,0
